user,created,device,phone_country,language,is_premium,has_been_premium,continent,country,region,city,postal_code
560cbd7b4a2af5274c71097c0b66a7d7792439a3eec96f9f5a9c6b603710d668,2018-12-12 18:12:52 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,.
0dce1e8b78468aa049490c3d06e1c8bea60674715726ca79830f25a26f043146,2021-12-13 19:07:20 UTC,iOS,it,it,false,false,Europe,Italy,Lombardy,Milan,
974afbcf7ffb3b7f8f9a21fae5d79e5546a21bba664c334f65f3497711f4c941,2020-08-17 10:20:56 UTC,iOS,ch,fr,false,false,Europe,Switzerland,Geneva,Geneva,
145c82c0c08706e7faf340696fc8ffea07d17b09d3cb8b895a7bad38840e0b19,2018-10-08 18:38:32 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Le Plessis-Trevise,
1caa7a2bafa1249cbc25b6c3c80fbc8229e206e8a7e85162f342dd96d02042fd,2019-06-13 17:34:55 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
c8ebb32c402ef6477db016ea10f4a366a5bc2a76a7f648103eb7255b8618cace,2019-08-25 12:56:07 UTC,iOS,es,es,false,false,Europe,Spain,Madrid,Madrid,
029107e4ea048bdb29e1ffa372a1645bc97635ce66dedee1b967e64f5830f8d5,2019-03-04 22:50:43 UTC,,,,false,false,Europe,France,Grand Est,Strasbourg,
a55f1e82f156b7773520451fc49c056e00ce853deb9058b878ab9ddc7df9586e,2018-08-18 13:37:28 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
52b7b473b91c54dcf239be7e23fafe1906c6f92f04628aba53b44b0c11e47479,2019-11-29 21:48:46 UTC,Android,es,es,false,false,Europe,Spain,Madrid,Madrid,
662c9594bc03963710689e5d9c1f24e92a8da052c4ec8a1710a79b331a102557,2018-05-09 11:49:53 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
636764e20184bd65ada9f52b41ac3eff44feae58a771185bf9dda157ef1d9df1,2021-06-20 04:12:01 UTC,iOS,nc,fr,false,false,Oceania,New Caledonia,,Noumea,
4e901638b25b775002db9ec43198993fc9d75f7edb5cb53a2d3d3f55cc89f2ad,2020-06-24 02:34:46 UTC,Android,es,es,false,false,Europe,Spain,Madrid,Madrid,
61d424d2436123187858ba7f44e17aceb5d7bcbc6483025f0bc78562c20d6365,2019-08-16 06:46:27 UTC,Android,,fr,false,false,Europe,France,Brittany,,
e49e65cc914f75e8020f3ac33736049044001306a7824cceef7c848958d7cef5,2019-07-25 17:06:53 UTC,Android,fr,fr,false,false,Europe,France,Occitanie,Nimes,
04ddff81327316355b58440dc0359534857b9cab2196efed8a4d0972dc2c96ce,2021-09-15 15:03:51 UTC,Android,it,it,false,false,Europe,Italy,Trentino-South Tyrol,Bolzano,
6bf014836c850c634b0cacbd7789d8a749c927d625479def1c938b15fb7c5818,2021-01-09 13:28:36 UTC,Android,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,(not set),
0143a89f67b81bb7197158370bdea2153556a338bcaac8141641ef2065808590,2020-02-28 13:13:53 UTC,Android,es,es,false,false,Europe,Spain,Extremadura,,
197b25a14b1244072c68af2c02f4a9093bb725fc4e37f5db912e407d70207678,2021-11-01 14:58:05 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,.
debe20525b6e8fedee53f2daef31e071995223c70910b8e06c0408850eb21e83,2020-07-17 18:15:30 UTC,iOS,fr,fr,false,false,Europe,France,Provence-Alpes-Cote d'Azur,Gardanne,
0de4b7e8a5e4ed3a2aa5c876b77a0c0f1b781633cd1194e983294b2077cc9440,2020-04-12 00:23:47 UTC,Android,fr,fr,false,false,Europe,France,Grand Est,Olley,
091ceef16b15f9c84316424d3e870b4f73cd6974a7a7777ace8d1aa26f6b396b,2020-02-01 21:14:08 UTC,Android,fr,fr,false,false,Europe,France,Provence-Alpes-Cote d'Azur,(not set),
3b00f6b3fbe63b0bf880544ae2765a2aea2d31f8a75325119d0ea0b7775558ca,2019-10-20 12:26:01 UTC,Android,es,es,false,false,Europe,Spain,Andalusia,Malaga,
08b6b1c0c1181fb883f3dc84ccb691520af7c523c6768d61e672b28329328638,2021-04-18 12:53:31 UTC,Android,de,de,false,false,Europe,Germany,Rhineland-Palatinate,Hoppstadten-Weiersbach,
b7f9f182ed6c12aacf16fdaa0f3d1c51a6c3b56e384d8c3a70277be99ae371c0,2021-05-29 00:15:55 UTC,iOS,it,it,false,false,Europe,Italy,Lombardy,Somma Lombardo,
096d0b635322d75ca8530373f03253f7bfb83a0e19a6383a61a7d9d4fae2148c,2018-04-06 10:56:08 UTC,Android,fr,en,false,false,Europe,Switzerland,Zurich,Zurich,.
8dafe0e916f60f529203104e0a9e3d34d1884c08e40ecd97ee1833b2662cce47,2019-07-31 12:27:28 UTC,iOS,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Lyon,
63212dc0ae8bdc89b5e6f528e6b7ca77102e430da68632d9907ebab66084c1bb,2021-12-05 11:44:16 UTC,iOS,fr,fr,false,false,Africa,Réunion,Saint-Pierre,,
296f8638243c564a63bdcb5ee6b003dd8b931c5822f981aed78df952d5338683,2021-01-19 10:20:52 UTC,iOS,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,,
520b3d7dd4d6633351144e55c21471f214ce4c40fedb3cb34f53bb2354405d11,2019-08-01 18:23:20 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Mantes-la-Jolie,
32273f9988da49c7d400b955e8b66eb97a84ac85aa0ed17da8d5d3b19c985bd0,2021-02-13 10:08:33 UTC,Android,es,es,false,false,Europe,Spain,Madrid,Madrid,.
ca0c98dba4115b578187b57af350ba2199f2584337cad7b7cc146ea5290514a2,2018-11-18 15:51:08 UTC,iOS,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Viriat,
ad30a759743808f0c0a46e930395bdcae0696fa95bab619f895aacff7c52258d,2020-02-11 07:46:43 UTC,Android,es,es,false,false,Europe,Spain,Andalusia,,
53b18938e25599544855a5e1bbcdb56ac0f85118812dbb968858008b6b3d2599,2018-12-19 11:19:59 UTC,iOS,fr,fr,false,false,Europe,France,Occitanie,(not set),
e63f73546ad779e7fa855e096473918e537368e9aefbb557229b6dedd3327533,2019-01-29 18:56:07 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
2ced4384c5d734052d2bc82898f8010641c0a73bd0431efa7d7bc31cc7152f94,2021-09-06 13:59:05 UTC,iOS,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Bordeaux,
1d4e22799924b6559dd3046d15ca41b0d826aedf65d15b05c3aa7d37bca097ba,2019-11-26 10:55:53 UTC,Android,es,es,false,false,Europe,Spain,Madrid,Madrid,
ceec545f335f6ad4de7c6be65f91ba4b9b2330b67cdca7399eed592ebc7693ec,2019-10-09 21:38:02 UTC,iOS,es,es,false,false,Europe,Spain,Canary Islands,,
b81207556c6279aa8bf69c1d67ca7e796fc641244476883e02453c2b7c76fee6,2019-09-01 10:09:38 UTC,Android,fr,fr,false,false,Europe,France,Grand Est,Reims,
c58112b616a145e7860cbfe2b14ee9fb38de65a2291f4c5671d6161f727b83ab,2019-10-12 16:22:57 UTC,Android,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Lacanau,
680f7619db27f7e17585dff53442b83f45fb98faa76cb0e9c2ac24d1cf996fb6,2019-05-30 19:11:57 UTC,Android,fr,fr,false,false,Europe,France,Hauts-de-France,Amiens,
323894f26c0098edb3c3de800ed405a14449124494c1c55d3c0ca20e308fd317,2019-09-28 09:20:05 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Sevran,
f70e7d6f54e9bcc6115b4d6d51675b64904c75022d239d6f049b9dca4b6b77de,2021-02-03 04:15:59 UTC,iOS,ca,fr,false,false,Americas,Canada,Quebec,Montreal,
61288676aee912649b6b08ddce7f7fc89df2b93f57faf96d048ad9ed10e76b92,2021-04-12 05:29:33 UTC,Android,it,it,false,false,Europe,Italy,Liguria,Genoa,
bf9f02d6580fb9cd7923f336db7ee2934ba6aec540befac8175d89d4455f510d,2019-10-08 18:25:10 UTC,Android,es,es,false,false,Europe,Spain,Canary Islands,Las Palmas de Gran Canaria,
dbec45a13cc6c1825ec5683dbc3c55aa8d74bce502024f8c3d3704af31831b5f,2020-04-08 20:04:39 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
e3157bc29b1c44bf449fe21d690fe07e2ac01fef81f55e7547f4a7a00d1aa507,2021-05-07 00:41:20 UTC,iOS,fr,fr,false,false,,,,,
521ae3bad36814a5eae41c525e4e13460b285269277efd5bae6a5cdf3cd3e151,2021-07-26 13:54:41 UTC,iOS,es,es,false,false,,,,,
2495f9af2e9259de8433ca3d0c5048c860b3eff74d02ffb2d4f0a37171e246b8,2019-08-05 18:37:09 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,.
06ce7b9426fe4d0d3e5e9cf7eadd75892f0b3810343a16ab4e9c951207a0a11f,2017-12-27 20:29:43 UTC,iOS,fr,fr,false,false,Europe,France,Grand Est,Strasbourg,
facbb784764fc00973fc165b8ab40b3026a5c79efddfceb0f64eb544bf311d52,2017-11-24 16:27:01 UTC,Android,fr,fr,false,false,Europe,France,Centre-Val de Loire,(not set),
79e23dc092624969ed8908074ad2fd4fdc0858b563869ecafec369e2cb3dad74,2020-06-25 07:05:39 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Nanterre,
b25c057ed184d0cd8a6880fc44f1034a7a25d791b4d2cbc133fad9fd944cd84b,2019-06-23 14:16:16 UTC,Android,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Reyrieux,
4a4d53c44d62a199f0bccf2f20f445e227799978a999cf4d36e2908a264b1426,2019-11-14 11:35:34 UTC,Android,es,es,false,false,Europe,Spain,Canary Islands,Las Palmas de Gran Canaria,
ff48766fdea9bead462da83aa2be9e1d4475e871a203a073e284d6bd582ecfa9,2019-10-22 23:38:02 UTC,iOS,es,es,false,false,Europe,Spain,Madrid,Madrid,.
4b43b68a1ed6702123c7eecf86b41c4fd69feb65eb985886059765e36f363c6f,2019-10-07 11:29:37 UTC,Android,es,es,false,false,Europe,Spain,Andalusia,,
cb28dae04a5380514b173b18c1e6d8820286f3a631e2eaf1e0bc83c9d696288a,2020-08-17 08:09:50 UTC,Android,es,es,false,false,Europe,Spain,Basque Country,Bilbao,
c7a8b98b2f43476328aa1a37fb5731b44a332e043f7252e3f4cb739ece9dfe63,2020-02-01 19:27:28 UTC,Android,es,es,false,false,Europe,Spain,Basque Country,Bilbao,
2f47a976a61851060e800b1c3ab3176ab4aa1f25deb95cc8fe48deb5463ad735,2019-08-25 15:24:58 UTC,Android,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Bordeaux,
350844cdbd2cd5ce10be7077361290c0cf65b22e081f74ff07036346e867f109,2021-05-06 20:52:52 UTC,Android,it,it,false,false,Europe,Italy,Lombardy,Lissone,
76c96c2bf88c9f04d86128602295d0977eacf581e37653d7df3e7e5856af4bb6,2020-06-15 18:15:23 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
67192bbd67b223d31fcc7d7b14ed5f9487e75e1231267e6e5b000040bb134f81,2018-07-20 18:20:36 UTC,iOS,fr,fr,false,false,Europe,France,Bourgogne-Franche-Comte,Audincourt,
23aab8c84203c48d6d5a9514186cc3a1a45471087085aa7e6ee41df438193b0b,2019-11-30 08:43:01 UTC,iOS,es,es,false,false,Europe,Spain,Catalonia,,
222efafcdeafd9ac094b0ef64e5a3a98263b3c91b24ab8e518cb3ffbbf5ee043,2019-05-20 11:57:13 UTC,Android,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Arcachon,
27975bfa1cba9b28dd19ea2dbf9ce99cd0f562d36f9560319c106a65b80b2105,2018-11-20 20:11:27 UTC,Android,fr,fr,false,false,Europe,France,Hauts-de-France,Arques,
85e83baf635d999912b630e7be5bccf3238d472a4ec022cc410132fdac0a156b,2018-09-09 13:02:57 UTC,Android,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Bressuire,.
2ebd2f9423ce2af2587647dd50e98711eda812f5a745a57bd87c5bc3bae1860c,2018-11-21 12:48:19 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Neuilly-sur-Seine,
362911959a177f49a55fbca335038e331134ba2fa768d032f873133c6da26614,2021-01-14 11:25:50 UTC,Android,fr,fr,false,false,Europe,France,Hauts-de-France,Valenciennes,
e8946e6be8e44fe2d345473004a89b2a017f8d2d78af7e8ce2d47ef9d2d80d50,2021-08-06 16:18:39 UTC,iOS,fr,fr,false,false,Africa,Tunisia,Tunis,Tunis,.
cb4ba76cb9fadf5b187f5950d5967dd53cb4dfb5c80f45dbcebc02dd25f53c1c,2019-06-09 08:53:05 UTC,Android,fr,fr,false,false,Europe,Netherlands,South Holland,Naaldwijk,
760fa152264239b80c79b8ab62a740df7f58b7b98b6c46e5fe769f16ba29e08d,2019-12-28 21:17:33 UTC,iOS,fr,fr,false,false,Africa,Morocco,Rabat-Sale-Kenitra,Rabat,
a7e93b9573552863057b733135200edbafc31ecc71e96547b1309cc965a18188,2018-04-18 18:41:46 UTC,iOS,fr,en,false,false,Europe,Luxembourg,,Luxembourg,
e2b55535fa408183ce5c7d592fb0fa4b7458f5f2d4a57619ca7b2bdbf5baac35,2020-02-23 15:47:19 UTC,Android,ly,en,false,false,,,,,
f44057e6e180999379e8b45dc946b2d52dedac25eaa401d3811afe047203bd72,2020-03-12 08:39:44 UTC,Android,es,es,false,false,,,,,
46fa5a7769dd3ff67cee0234ea3ae153ccbcfe23ef2bdc29c93501925fdafadf,2021-03-21 12:12:38 UTC,Android,it,it,false,false,Europe,Italy,Lombardy,,
ddeb67f33b1e4a39d22b67914df9bc5aa9c9c74973e4f7113f9372643b16a318,2018-12-25 20:50:16 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Pantin,
cbae35d0cb210d855e71ae34d9081da74dba60101c2f3d09cab0621ec6d8ac3b,2019-11-01 17:13:02 UTC,Android,es,es,false,false,Europe,Spain,Andalusia,Malaga,
df03f9a7041b3ef382a7ed104cd6df55e7a3c08918beaccbff222302b170071b,2019-04-07 18:34:54 UTC,iOS,fr,fr,false,false,Europe,France,Grand Est,Strasbourg,
62432859cca50aab1f11709062e8e9f98ff11b0fd233be079547b674677e434a,2019-08-13 00:19:03 UTC,Android,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Bordeaux,
8086e20eec46396f8015ec76727afe1244dc17301e248e29c1cf13f04f492ff2,2021-03-24 13:16:26 UTC,Android,it,it,false,false,,,,,
f9ed783c9191b3d0c3db7c795b181e044bd2a7af75611580ed2542b2cced1692,2018-10-05 18:59:22 UTC,Android,fr,fr,false,false,Europe,France,Occitanie,Perpignan,
ef91e6d6f8facd3361197092c94cf0cb11e13a7eacafe1966ae42925dbb6316d,2020-10-05 16:46:02 UTC,Android,it,it,false,false,Europe,Italy,Lombardy,Dalmine,
a79d1d4dc5fb7a57e9e1f3a3701f85f8f2da663c6fa91d1722d6eb8b3a2ca76a,2018-01-28 08:37:57 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
d80383d392cb0baff642e589eeddab96dfacfe93695f26951a245be1f2716792,2021-04-07 12:01:32 UTC,Android,ch,it,false,false,Europe,Switzerland,Zurich,Zurich,
e862a2b84bdf54b5af2d62e89e1ff2ccc67c8ea1c0c07ce304a2af831f79ee9d,2021-03-08 20:53:00 UTC,Android,it,it,false,false,Europe,Italy,Umbria,Perugia,.
7471066ef45c22719d3371ddf85917cac0795b247ce73db99f75f8f44163c089,2019-10-25 18:56:59 UTC,Android,,es,false,false,Europe,Spain,Castile-La Mancha,Albacete,.
f0bbaf943c1f2873af83d8128e1fb035dfee4b378adb1e0e069e537682b243ce,2019-09-14 11:21:22 UTC,Android,es,ca,false,false,Europe,Spain,Catalonia,Barcelona,
08885b33a0029739c071a1ee7bb8372ed997361d29fc64595e6a0b080d161fa8,2019-10-26 16:31:05 UTC,Android,fr,fr,false,false,,,,,
ab0ec9d964ccd14186729f1368ee4d2346601fda51175934daf460d6a2efd31d,2021-07-01 17:17:49 UTC,Android,fr,en,false,false,Europe,France,Nouvelle-Aquitaine,(not set),
52c44bfb6bb6da049ef198dcdebd3109aea02b28c3829d371114478a9bb81874,2021-01-15 00:19:50 UTC,iOS,ca,fr,false,false,Americas,Canada,Quebec,Sainte-Catherine,
0fc6479fc354f44c65187061d36d875d3c32b1f482ddd5889870731aba5372ea,2019-12-16 07:07:32 UTC,Android,fr,fr,false,false,Europe,France,Grand Est,Strasbourg,
d8c10ea31fcb140176ee49374100828ea0a8620145384c8b6a7ab8937ee61178,2019-08-14 16:26:21 UTC,Android,fr,fr,false,false,Europe,France,Provence-Alpes-Cote d'Azur,,
f4ba50ef068c98468dd2373cb29a4775f2fa49ea1e6eb9abb56e45b9868db5c6,2018-12-25 17:48:58 UTC,Android,fr,fr,false,false,Europe,France,Bourgogne-Franche-Comte,Dijon,
681d052b9230102942b29784ad5ccfaf0a5780fb981a66d15b060edb46372c81,2019-10-26 15:16:24 UTC,iOS,be,fr,false,false,Europe,Belgium,Brussels,Brussels,
f291e7c2a989f885506d7802dd5c2dd7527cb62b2743e6add9cc4c15a6897063,2021-02-26 07:34:49 UTC,iOS,es,es,false,false,Europe,Spain,Catalonia,Barcelona,
caa6a6f64c18556f91fe096f932e811259f53df986108b9d39c8c54ab184aa1d,2020-03-27 16:46:25 UTC,Android,es,es,false,false,Europe,Spain,Andalusia,,
62a217afbc2d585ccda00d40d9736d9819eabea13fd21d11d6ffb1bbdd566b2b,2019-10-24 21:06:15 UTC,Android,es,es,false,false,Europe,Spain,Andalusia,Seville,
df51fc2690035e073b49396aae3ef5c6f973f502ba29144deb9074f889265d92,2018-08-14 17:18:47 UTC,,,,false,false,Europe,France,Hauts-de-France,Saint-Omer,.
7735fd1b60c5f6048a6ee852bf488a87c35c9e9290e35b2a1f60320ff72670fa,2019-09-26 16:00:06 UTC,Android,es,es,false,false,Europe,Spain,Andalusia,,
404cfdf71823f033fa59d0d100e6d2860e48d51ac04772b7923df148b6de9a7e,2020-09-20 16:24:11 UTC,Android,fr,fr,false,false,Europe,France,Hauts-de-France,Dunkirk,
025966d324aded7f79fec396f4d1f8a3abad11e847b3962a48299e729a8a138b,2021-11-20 20:05:50 UTC,Android,fr,fr,false,false,Europe,France,Grand Est,Strasbourg,
03c0517280b7bab7a8f6d5e4eeb8561d0819fa8e508f5ab0d81e3380628a7292,2021-02-22 19:08:41 UTC,iOS,it,it,false,false,Europe,Italy,Marche,Fermo,
32c13f6f8b0e1dd6a2841e5e3f709cafb84ffdbbeaec38633f7c7a967fa46e21,2020-09-14 09:33:43 UTC,Android,fr,fr,false,false,Europe,France,Pays de la Loire,Cholet,
9f5caadb0d8b7ef26f8c6a31f3f6bf8c7a6b53e4dac74d874e9eeea76c6ade02,2019-02-12 16:25:59 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
7ac4244e9da7f6543c96b193fd0bf5ee776ef1c25f4fc4fb601e34bc1669d70b,2019-09-23 17:53:49 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
b829dbebf1bc27c28c89ecc37ccf068b3b5036bd4aaf463f41f7c499cf013596,2019-05-26 20:44:17 UTC,Android,ch,fr,false,false,Europe,Switzerland,Zurich,Zurich,
ee4298b28241805738e8eab5574f7fc77821eeab76920afa1c60401492dd1ccd,2019-09-08 19:48:12 UTC,Android,fr,fr,false,false,Europe,France,Centre-Val de Loire,Montlouis-sur-Loire,
76982dbe10efc84de7a50ff01d82c42371d7abee754e9f976ae0d2be660ba04d,2020-02-17 17:22:09 UTC,iOS,be,fr,false,false,Europe,Belgium,Wallonia,Vielsalm,
94a9b146043ee8ecf13d6a452931e0caba0e499ca6cf08b163e3164f0e3552ae,2018-07-08 18:20:06 UTC,Android,fr,fr,false,false,Europe,France,Grand Est,,
c2a5c3eee40133853da81300b1141d8610022900eecfa2c24ccf04061e72a654,2020-03-04 10:18:04 UTC,Android,fr,fr,false,false,Europe,France,Bourgogne-Franche-Comte,Chagny,.
dfbc74bd43d4b74009493721953d3b83b2a6150d2e6be2ecce673394bc917c82,2018-09-21 12:46:24 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
bbe45aa227a4bbd88e34ef08b353a04b88fe5a44b2703f1361d25ce8e833844d,2020-12-12 16:43:20 UTC,Android,fr,fr,false,false,Europe,France,Provence-Alpes-Cote d'Azur,Marseille,
6604188b781bcd15e7af41db3110352ca61b180d4fadaf1d6bd4a5d26f1318b6,2018-07-28 14:24:08 UTC,iOS,fr,fr,false,false,Europe,France,Hauts-de-France,Lille,
f4a949df6fa6d4704deb381fcca0349b17f3628a2ed5d089c2d55cef443eaf53,2019-08-14 12:29:21 UTC,Android,fr,fr,false,false,Europe,France,Normandy,(not set),
89ba92d893f8bfa115c2ed77669ed394ad96f0a11985832f5bf7e65c0ba9b284,2018-03-10 21:05:39 UTC,,,,false,false,Europe,France,Ile-de-France,Paris,
7a2e3ab7f1cfd3e8771cd9c07eed49b413c0f3d54ba9c872fe54a18bf44e1b6f,2019-03-30 17:29:16 UTC,iOS,re,en,false,false,Africa,Réunion,,,
176e3e97b719a289c2f8982074523b6db340676bb485862267ea119c3d5fa574,2020-01-02 21:28:47 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
a9ba74d08011332190165b5aaeca455375f3784505362ca55e699df47944de03,2018-12-25 21:53:55 UTC,Android,fr,fr,false,false,Europe,France,Occitanie,Nimes,
f8af6b44ce4066895e3959c6cd45d1eca132102f0eac04544531b2c3a95958ae,2018-10-12 16:09:03 UTC,Android,fr,fr,false,false,,,,,
8d826dc1b5a7ef4f198b3c8f5cd4a278638ea37b4a6aba42f1592378e5cf10fe,2020-09-21 17:20:38 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
e1b80d99376dc94a2299532f7575ddaeca95dada0abfca8a87b094c22f208e0d,2020-01-27 20:51:42 UTC,iOS,fr,fr,false,true,Americas,Guadeloupe,,,
7aa84a38b5d06d393711bf39b7980f2abb5b61cd020fa783caddaa978edde57a,2019-05-20 13:12:03 UTC,Android,fr,en,false,false,Europe,France,Ile-de-France,Saint-Denis,
26e9491c8717460911a1d1570efd12f586003ff95e91c44f855dbba9ce97eb9b,2019-04-23 10:36:18 UTC,,,,false,false,Europe,France,Ile-de-France,Paris,.
dcbddf204dba9d45b0cbbe19b0365ad1b981a41a72f076d1f3a25841ab9965db,2020-05-22 20:06:20 UTC,Android,es,es,false,false,,,,,
d984fce32becfb99911fbac2ee56efdd9994ef51e5087930b8e5dc1aaf73bfb3,2019-02-20 16:24:59 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
c5b2b38dcc73d89034bd01229201e6375b3bda85f01c534193b0797009886d58,2019-09-24 20:10:03 UTC,Android,es,es,false,false,Europe,Spain,Canary Islands,,
08ccac7207ab7c244c36fb69cc6d33d9a767ad9d8e4276e2cb22e317aeed030d,2019-07-14 19:00:50 UTC,iOS,fr,fr,false,false,Europe,France,Brittany,Quimper,
893d8887151e036cef17662d77cd2f24e495e06a97c4f10f98be78a285f51c59,2020-10-21 19:23:19 UTC,iOS,fr,fr,false,false,Europe,France,Provence-Alpes-Cote d'Azur,Venelles,
8319ef0a297c768da932350ff09a139cd6286c67f9805d9088bb234a9cfaf9a0,2020-01-21 13:08:38 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,.
dbef06cc9ccb913ed07495464213b9c1d58bf1ff69f5331c92683495d313e675,2019-08-11 13:26:30 UTC,Android,fr,fr,false,false,Europe,France,Grand Est,Strasbourg,
79e344185e9cb9272a48fb0ffdc5d8c99c258268c4ec3a0b805e92d5c144b17f,2020-08-10 19:15:35 UTC,iOS,fr,fr,false,false,Europe,France,Bourgogne-Franche-Comte,Dijon,
1a29f295377f654163fefa85bef6f20b3cdba3e5ce7c4245168c48ae29f9cdb5,2018-03-08 11:58:27 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,56100
aafd6315198e1902750049dee58645295639304f7f934628acf3cb3ef06f8f91,2018-09-23 15:47:06 UTC,iOS,fr,fr,false,false,Europe,France,Occitanie,Montpellier,
ca2acb5897c5bee2f87580d9a2ed8dec14e664994a86926063f8b9adada1c5f2,2019-08-15 17:49:56 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
48bb8843d430044f0fcc2eb76b72e936bc9f459ce75cc39dce0d91f9518fee08,2020-12-12 16:06:54 UTC,iOS,fr,fr,false,false,Europe,France,Occitanie,Toulouse,
86c483b34087a6d26d9aa2852630af6223347d1918d536fceab35d40733a97e1,2020-08-05 17:00:08 UTC,iOS,es,es,false,false,Europe,Spain,Madrid,Madrid,.
4dadbfe1d2973d0f6d81166e103a3ad87f57fcdbb26ca83e27fef1a751c7e2ba,2018-11-13 12:49:12 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
5e94b85b9151d0eb91e1b5301c55cb914ffea2df93bd7c394ac34b28ee8e2da4,2019-07-29 22:17:40 UTC,Android,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Saint-Ismier,
66c7eace5150308077e63c9d5ba035089b69620d81224a4baecc6a9b4c8f0f40,2018-02-26 15:50:11 UTC,iOS,fr,fr,false,false,Europe,France,Occitanie,Toulouse,
d63636d497d6e77e61c06cdd8a575d391e3d90bd37bd8532f3f4eab9968f6072,2021-04-02 11:20:59 UTC,Android,es,es,false,false,Europe,Spain,Andalusia,Seville,
e157f8d20bc0068ce1273a5b84f3373e12a72bedcd7f472a036f9abc139c9e75,2018-11-05 18:38:05 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
eaa78564196add4f93370a0ec193447cc1fe2c825988c4c2e28b8045ba7a07ee,2020-06-09 02:18:28 UTC,iOS,fr,fr,false,false,Europe,France,Occitanie,Colomiers,
57def67e44650764c379af587b93b4ad2b9896142dfb150981ae1f4a1899e2b0,2020-01-12 21:43:21 UTC,iOS,es,es,false,false,Europe,Spain,Castile-La Mancha,Ciudad Real,
a1865191d63ec274d68ee6497a185765b4ea5c83e2da3b4276fdc15b867ab0f4,2019-04-13 18:12:41 UTC,,,,false,false,Europe,France,Occitanie,Montpellier,
9474849239c54c65d4e893ea7aa95a9a0f069b5fcd542dd19d16a297a2204327,2020-06-05 18:57:41 UTC,iOS,es,es,false,false,Europe,Spain,Madrid,Madrid,
b34b563488007522d6951720409cffd3de06edae5fd6718abe1d836e92d49195,2018-05-11 17:05:23 UTC,iOS,fr,fr,false,false,Europe,France,Bourgogne-Franche-Comte,Montbeliard,
18aec09c850237eac40af2fc03d704f905880030cdb2f1ae6f3f0342120411a0,2020-12-31 18:23:32 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,38890
57d69c445b95a31212b64ffac74512753ca99bcd7ab90042f2aa822d4b3c824f,2019-02-04 17:26:48 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
5c65e4add33e0ecbc596a1e138d8b3e29830db7352c906c6772af0da642944ed,2018-12-18 11:50:12 UTC,,,,false,false,Europe,France,Ile-de-France,Paris,
66cb35a8aecf7bcded453d1f6cd7642a6c60d614f75da14d532a88276613272b,2018-03-27 16:44:43 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
06609817be06ce4825b4c4f2bd86269603449132d365e5905321fce552a7f072,2017-12-27 08:11:45 UTC,iOS,fr,fr,false,false,Europe,France,Occitanie,Montpellier,
